,Day_num,wind_10m,specific_humidity,LW_down,SW_down,rainfall,snowfall,sosaline,sst,t2m,surface_pressure,sea_ice_extent
287,287.0,0.376735717754,-0.160527359295,0.144280526537,-0.792809551938,0.583472665056,0.95809880124,-0.806631767438,0.458953889359,0.167059451907,-0.130187805808,-1.11724554519
288,288.0,0.617545684507,-0.187262074776,0.123521315265,-0.807299498353,0.676671972727,1.10115065071,-0.806631767438,0.432003206353,0.140336586764,0.0356304861404,-1.08536868309
289,289.0,0.766310223593,-0.212863366215,0.0962897573125,-0.820325743871,0.520489278222,1.07582773438,-0.806631767438,0.404084520933,0.111826619811,-0.263931752279,-1.05134861319
290,290.0,0.774873179829,-0.244231515823,0.0527100722957,-0.828757552707,0.59433682306,1.17295828109,-0.806631767438,0.334953109495,0.0793904179872,-0.221833525047,-1.01824005209
291,291.0,0.848080017955,-0.275434314175,0.0337864014259,-0.837712504384,0.526093095116,1.23053562492,-0.806631767438,0.293327557313,0.0461493080569,-0.0668692896121,-0.989300343307
292,292.0,0.70341157611,-0.29560943091,0.0135307819149,-0.846805704615,0.396997421792,1.13832339182,-0.806631767438,0.261080755972,0.0231101824567,-0.103774457835,-0.961090877188
293,293.0,0.563606330952,-0.314218707158,-0.0148367221448,-0.857421533245,0.301061709357,1.08807758651,-0.806631767438,0.241146371818,0.00103337205851,-0.113674070197,-0.931298619118
294,294.0,0.523267565376,-0.337010685478,-0.0345569328189,-0.868785033217,0.330585100195,1.07053178935,-0.806631767438,0.210687653356,-0.0296632071628,-0.341981668872,-0.900733934418
295,295.0,0.683152429402,-0.343481935934,-0.0516980759475,-0.87982529635,0.556900737429,1.27131539303,-0.806631767438,0.186195066893,-0.0548353500444,-0.56224334006,-0.86637919928
296,296.0,0.837823034904,-0.35856497185,-0.0774228342939,-0.889876333875,0.525077884479,1.33008663133,-0.806631767438,0.15780518685,-0.0818439641188,-0.794213750992,-0.837494212643
297,297.0,0.74250593353,-0.381690505431,-0.0948036004679,-0.899642573053,0.492116084213,1.34188558054,-0.806631767438,0.132919973817,-0.10891477795,-1.03334783685,-0.808891833263
298,298.0,0.503562242962,-0.395937232816,-0.118037913968,-0.908776833448,0.565397173194,1.31417516992,-0.806631767438,0.11033288147,-0.131983856281,-1.1091281462,-0.789879040344
299,299.0,0.519793198019,-0.412791278487,-0.151124534438,-0.917987360944,0.490869794154,1.2723886479,-0.806631767438,0.0904767883588,-0.165643258744,-1.10316353138,-0.760552157718
300,300.0,0.665806872539,-0.428228066197,-0.186509402017,-0.924675780263,0.467545653692,1.33503637888,-0.806631767438,0.0664527419676,-0.195104328871,-1.03545035041,-0.73157467626
301,301.0,0.731008157338,-0.449603165049,-0.224358097142,-0.930387277534,0.358058823935,1.23633443357,-0.806631767438,0.0428665951365,-0.231283826274,-1.01919991973,-0.708462236131
302,302.0,0.705630659145,-0.475100037248,-0.248890826552,-0.938062317393,0.430737404521,1.28738000284,-0.806631767438,0.0188936896065,-0.261877050797,-1.00321744156,-0.685508997774
303,303.0,0.674815750458,-0.493481361472,-0.283251165698,-0.946116883388,0.451631057529,1.29028826645,-0.806631767438,-0.00308869070726,-0.292382985584,-1.06736255355,-0.658513988669
304,304.0,0.639827543048,-0.51812658227,-0.311517687537,-0.953716228218,0.413888714168,1.29916014303,-0.275545768049,-0.026721600053,-0.332868195551,-1.18448047631,-0.619266775491
305,305.0,0.648513002511,-0.538046612794,-0.340250024519,-0.958686881352,0.28848779175,1.23474637199,-0.10374325284,-0.0494712484108,-0.363359005204,-1.3137117522,-0.587611980021
306,306.0,0.527618420718,-0.550602999514,-0.377202729491,-0.965491456666,0.165068138168,1.13397452259,-0.10374325284,-0.0677835881125,-0.395416536636,-1.32265810158,-0.566196147907
307,307.0,0.533143034326,-0.566968780988,-0.392163557289,-0.972446963018,0.366658198674,1.33402577461,-0.10374325284,-0.0878581236795,-0.428529810755,-1.23019743016,-0.548398792288
308,308.0,0.717373414782,-0.574937209684,-0.4063638961,-0.977043793939,0.380608214335,1.3871336908,-0.10374325284,-0.109375921212,-0.449811001944,-1.15107861328,-0.527830971677
309,309.0,0.912793420053,-0.585270581844,-0.423628369616,-0.982706405447,0.351504350334,1.27547805052,-0.10374325284,-0.128232638508,-0.461531119563,-0.920058433768,-0.507753152267
310,310.0,0.972228965703,-0.595900182244,-0.448933950128,-0.98723175836,0.2515815101,1.31290348264,-0.10374325284,-0.147736154416,-0.482482795647,-0.602800333824,-0.488475705573
311,311.0,0.979177129881,-0.612153849834,-0.470378535733,-0.991297924072,0.223065988554,1.31580982995,-0.10374325284,-0.164203359768,-0.504490213715,-0.442427016644,-0.469700901041
312,312.0,1.01826511971,-0.632759992421,-0.481096968647,-0.997244343003,0.143510220957,1.18766417067,-0.10374325284,-0.177563719811,-0.521878463468,-0.693788069827,-0.445575982548
313,313.0,1.15057598116,-0.63417982331,-0.499523215597,-1.00137521184,0.0716248743005,1.13817435186,-0.10374325284,-0.19394991467,-0.539359543291,-1.06020682298,-0.423837549049
314,314.0,1.09908631151,-0.642049480347,-0.504504844821,-1.00438213138,-0.00453218015765,1.1475145584,-0.10374325284,-0.209103484658,-0.557123713134,-0.992274413468,-0.40587756856
315,315.0,1.06805354672,-0.651544623203,-0.515139979138,-1.00897868278,0.188568039391,1.24450827302,-0.10374325284,-0.226344419518,-0.5721154473,-0.984244806459,-0.384156487722
316,316.0,0.938784669851,-0.66033508069,-0.542774084862,-1.01286604396,0.126883961154,1.22620068051,-0.10374325284,-0.247324308836,-0.592333342116,-1.16853738533,-0.357529070433
317,317.0,0.966307676239,-0.679641284295,-0.569969634436,-1.01655154913,0.077451837448,1.2230104677,-0.10374325284,-0.264914425544,-0.615588665616,-1.09446728437,-0.337674013339
318,318.0,0.75478721268,-0.691071761309,-0.588919013491,-1.02017416547,0.00634823038944,1.09941622729,-0.10374325284,-0.283311175843,-0.63883582072,-1.08276212977,-0.316024430208
319,319.0,0.81315174537,-0.69679632424,-0.604504500206,-1.02252833265,-0.0590190298143,1.0515280381,-0.10374325284,-0.295621658706,-0.660207531793,-1.10786605704,-0.293442522986
320,320.0,0.949250484064,-0.706634376704,-0.620624607532,-1.0252476088,0.0273359056735,1.27876172005,-0.10374325284,-0.319412938832,-0.677414145532,-0.727459148264,-0.271936844406
321,321.0,1.02613933977,-0.712428509063,-0.635729111252,-1.02767496036,-0.0532945165492,1.24140458166,-0.10374325284,-0.337061227716,-0.689539206195,-0.506529065326,-0.255612243522
322,322.0,1.01627988738,-0.723185721361,-0.667855652324,-1.03048015807,-0.0722947730439,1.26316683602,-0.10374325284,-0.351223377625,-0.705918583836,-0.4819097008,-0.238389857853
323,323.0,1.08672827883,-0.737551528721,-0.691894007355,-1.03305137362,-0.156273747723,1.10927836706,-0.10374325284,-0.36478064138,-0.735000018735,-0.473416718061,-0.218728043788
